9771221601;27/12/2055
6611236767;27/11/1946
7878920514;18/01/1983
9514742189;18/01/1953
8704495796;29/07/1976
3846401597;03/12/1984
2011085424;01/09/2048
5963921643;23/05/2066
6025718191;05/08/1963
4228438221;03/02/1968
1211596109;20/01/1946
6119860568;22/02/1905
0096434298;27/11/2009
8795955601;27/09/2060
4286644195;04/02/1986
6677486535;24/12/1927
5434015514;07/11/1916
4881388911;09/02/1948
1614112303;14/04/2000
9792232751;10/04/2049
5431793705;10/11/1938
9944462478;01/06/1929
4643242500;23/01/2043
8935453353;02/12/1914
3764860344;29/01/2042
1568862613;01/04/2016
2123543261;27/09/2027
9543918779;21/11/1916
2185159759;18/12/1951
3096999431;25/07/1942
5899753233;06/10/1955
4213898129;24/02/2019
7203307711;11/01/2037
6193462811;17/04/2057
2713373527;10/06/1953
1390060604;16/08/1993
1629958891;06/09/1905
8070496429;01/02/2028
1005060317;01/02/1913
3739376034;02/04/1902
8177233476;28/02/1964
0470553173;27/12/1977
1145299323;28/08/2001
4322638740;05/09/1901
9534688025;29/12/2001
6880799543;31/03/2049
8019121240;30/01/1999
0880797517;05/03/1955
6847276553;17/01/1966
2774915705;04/01/1994
0708508648;16/11/1933
2598196592;02/11/1966
8903583558;28/06/2049
2159582204;07/11/1972
2242496409;01/11/1985
2614612743;23/11/2067
4844060351;11/12/1911
4683740948;23/12/1957
0723196549;28/09/1973
6353794822;10/08/1975
9583704773;25/04/2005
8612705549;20/02/1992
8795755638;05/10/2062
5489241225;25/12/2004
7738118297;21/12/2049
3222363069;11/02/1969
7657990909;13/08/1915
0449326082;25/03/1938
4256651059;13/09/1915
4298086727;31/07/2038
0206455784;10/03/2049
1076796968;16/01/1926
4379716280;20/01/1945
1330033747;26/03/2018
0187303436;17/07/1974
2760528582;22/04/1934
6949629195;19/12/1979
5003946028;03/12/1952
4815070318;12/02/1902
2773258358;29/08/1955
3597483920;28/03/2068
8670238174;05/08/2013
0608761340;09/10/2029
5137009148;21/05/1990
8775639854;26/09/2033
7742825901;04/03/2040
3018689895;27/05/2043
5572960756;04/12/1970
3091338241;16/05/2008
1967988163;05/07/2055
5002667312;06/08/1900
7123276521;03/12/2028
8673076381;14/05/1956
0314897005;31/10/2038
2702639532;21/03/2039
3873376075;06/02/1988
6857396433;05/02/1946
7898525720;14/05/1982
2279551131;03/07/1999
8075701686;29/07/1951
2227131203;31/05/2042
1668851650;05/02/1971
6537315159;23/02/1990
2452829486;20/03/1920
8938023408;05/09/2030
2991842512;24/08/1931
1955575132;04/03/2041
6082848532;28/02/1907
2748746991;25/02/2014
7790157697;02/10/2059
4202403536;08/07/1997
5758483908;11/02/1919
0116476951;27/08/2006
9598144084;05/09/2053
4163130845;19/01/1914
5324541092;21/02/1911
8147166082;04/08/2057
0443521836;01/12/1964
3027075753;24/03/1961
9679316107;21/04/1926
1151844869;09/01/1997
0629032538;22/08/1907
4471212635;24/01/1978
6243313013;19/10/2049
3386811313;19/05/2000
8338652338;16/05/1962
3835849716;17/03/2003
7515212743;02/12/1924
5290850463;13/12/2008
7503643946;07/08/1941
1267213131;08/03/1916
6047039371;08/11/2050
5109423793;22/03/2065
9081268617;22/06/2012
4318198037;26/06/1998
9326735420;29/04/2027
9114856133;18/02/1967
0327840143;21/02/2018
2677394268;19/02/1972
6239515664;05/02/2016
6825399164;10/01/1964
2558221769;18/10/1901
9672806630;23/06/1919
0290022540;17/10/1936
5907276837;06/01/1919
4583685129;20/01/1998
4775003595;22/05/1900
4894373014;14/06/2040
0154910502;16/12/1956
1910284740;10/10/1988
4572306308;21/08/1919
4406933794;06/03/1940
9824544039;29/01/1936
3307595698;27/07/2069
4354293760;05/03/2049
1821151918;10/02/2068
8946111847;01/07/1964
8252326187;12/11/1913
1868260582;11/01/1909
2964559494;27/05/2064
4894006287;06/10/1901
9308664524;02/05/2030
2807702348;01/02/1935
3786619195;07/09/1924
3597904610;01/06/1993
5316084333;16/10/2003
8565501430;10/01/1919
5297035146;25/02/1958
0633648892;14/10/1982
2726725545;30/05/1989
0134295519;03/10/2045
0940404536;03/10/1985
7894080282;21/05/1988
0042582169;19/02/1998
7225402432;13/09/1976
2350569204;18/02/2070
0617565530;08/07/1952
8285130825;25/02/2008
4527969179;28/05/2012
2255158273;14/11/2025
3133402657;03/06/2045
7122070918;22/04/1976
8581761364;23/09/2019
5614589640;02/01/2047
7806319748;27/07/1910
5401043132;21/04/1965
1981076884;20/11/1917
4607539098;31/07/2052
7686637743;17/09/2061
5486400854;14/05/1964
5951640564;08/11/1936
5764862885;04/04/2007
9418162570;16/09/2004
3350021963;23/03/1925
0741596438;13/11/2001
5605806220;28/04/1919
8427092677;23/05/2027
2463379740;07/10/2013
9635255529;04/09/1925
5755295532;07/03/1952
7602058618;27/10/2060
6082854396;02/10/1953
5271507102;30/12/2005
3599913789;18/07/2060
6433870743;11/06/2006
4349419898;03/09/2033
7594867887;15/04/2036
4799262632;02/02/1958
2147688604;29/10/1900
2206981318;20/09/2051
6855836984;06/04/1991
4827613663;22/07/1973
4548170497;22/01/1999
5671118672;29/07/1996
1487873761;02/01/2035
6084399257;02/03/1967
1755687138;07/01/2032
7347790442;05/12/1922
8417120977;22/01/1900
4009114857;19/11/1991
1275886538;24/03/1927
5322123902;02/10/1969
6474775896;26/07/2018
8303879371;04/11/2031
6556564798;10/06/2070
3483787453;18/08/1963
0040819146;19/04/1973
6255270437;10/10/2025
9013040465;22/05/1902
0002792158;18/11/2065
6105747570;24/08/1982
1332064647;28/05/1914
7545788953;14/03/1971
8595138408;05/11/1939
6018818057;19/07/2049
9400779705;20/05/2028
3619900551;12/10/2013
1398273790;15/07/2066
3221153554;16/09/2034
7040042467;13/09/1951
4420169017;27/09/2018
7219840048;08/05/2011
5862516686;04/03/1912
6879269654;15/04/2032
6311056155;06/10/1953
7308628660;27/05/1928
7107999058;05/06/2031
4964675220;24/07/1920
6134749722;14/12/2055
8008186690;26/10/1961
0370798230;05/04/2013
5491177865;07/01/1932
4399993711;06/11/1983
8512255078;04/01/2052
6500348325;04/03/2027
0056572225;14/12/1910
3963167785;10/08/1998
1709281358;30/03/1918
5613598338;10/06/1986
2774757724;21/04/1989
8005609488;27/12/1958
7777991312;18/02/1970
0218333201;30/05/2030
8529060161;10/03/1983
3912554001;11/02/1927
7062688823;28/07/2023
7140769620;21/10/1940
6885940316;31/05/1994
2123175319;27/07/2041
7394902598;27/04/2024
7073782785;13/06/1955
1357775888;03/06/2034
6873359652;04/02/1902
4677282463;11/08/2021
7955956735;08/01/1973
0392405883;14/04/1907
2273660961;08/01/1945
0453204466;07/12/2007
5957552145;16/12/1972
6571639201;24/06/1976
6623566930;30/01/1972
5307797886;13/09/2018
7055781371;20/04/2012
5199681009;08/12/2009
2924916869;02/08/1986
4026843154;23/05/2008
0235499471;25/04/1902
8917013313;20/03/2047
9782468114;01/01/1997
2148845573;08/11/2053
9664788449;28/10/1978
7684238640;01/04/1914
3669302238;22/01/1975
6363849251;20/12/1969
2947364637;12/12/1952
1445253698;02/11/1978
7536688461;10/06/1993
6625645056;20/02/1900
3193583262;11/11/1958
8928173035;23/02/2049
0855825840;28/02/1992
5577117918;10/04/2023
2599046416;15/11/1936
7983145501;06/05/1990
9343973888;15/06/1955
2361758925;08/05/1956
3285942013;16/06/1905
8791025919;26/08/1946
3776497835;29/09/1920
8998487142;30/09/1925
0137632262;25/02/2001
2610301987;21/12/1938
0544995481;11/07/2061
3186653327;05/06/2022
5861283482;27/10/1993
7241454448;05/04/1989
8910532450;19/11/2053
2591338378;20/08/2057
0238718153;16/05/2020
8461307238;05/02/1986
9276229934;10/05/2011
7390230654;30/12/2020
8073996703;03/03/1976
7508345592;14/09/1901
5988172941;13/01/1907
4862128675;09/06/1986
0393888416;13/04/2024
8720026942;03/11/1984
5331050886;02/02/2004
7160865098;12/03/1923
5403644103;31/10/2013
8623955712;20/08/1979
7432033106;13/02/1933
5812279170;04/02/1972
9125178141;20/07/2062
7465907359;23/03/1977
0538863665;12/08/1911
0483106147;17/07/2029
1792197174;03/12/1975
1802021007;31/03/1965
2966832569;17/06/2064
1898390641;18/04/1921
4586267262;01/07/1908
7546850330;26/07/1944
1696594535;02/01/2064
4207652281;15/08/1958
0115323432;04/10/1977
5119026471;19/05/2018
3484929464;07/02/1904
4747733274;13/12/2002
4825116714;01/02/2032
8295966632;01/02/2026
2382702232;16/01/1991
6041152567;16/03/2058
2593950489;16/12/1944
4295001867;26/06/2007
3662659606;05/01/2026
8924869194;11/06/1943
6222468196;24/09/2009
8298596916;29/04/2012
1985532044;18/05/2063
3572467538;25/11/2034
1331998842;02/11/1908
9614773085;10/10/1970
2164165192;28/11/2019
2977049024;25/10/1955
8817693568;09/08/2047
9975429669;26/11/1987
3856439081;05/03/1976
8273296502;27/04/2015
7826672618;20/06/1975
7871114147;05/02/1946
4966117687;08/06/2009
6886984126;30/06/1949
0668512339;20/08/2060
5583065513;12/06/2033
8210841165;26/03/2010
0090496053;20/06/1966
5280706648;13/03/1956
1386009646;19/10/2037
2811585794;02/03/2019
9111259065;13/10/1918
1388925104;25/02/1915
9705669191;24/03/2018
4727938394;19/04/1924
8639680534;21/08/2028
4752457279;05/09/1900
2797937529;19/06/2034
3318758868;20/06/2033
0090616355;25/11/1969
8681687157;03/07/2056
8945857088;20/02/2035
4061234417;24/03/1903
1168413744;02/11/1938
1996238929;16/10/1926
8324371171;02/04/2054
4976977782;17/08/1949
2833802044;30/12/2023
3657613044;12/06/2024
1770964841;22/10/1904
2662207412;08/05/1963
0622144617;02/07/1941
1421954354;22/03/2070
9291141084;19/09/1931
1648237269;16/05/2012
6387778666;21/01/1939
5989176995;28/07/1919
5524868815;08/04/2054
9355591973;30/04/1964
1824618348;08/06/1929
3021174643;05/11/1980
3395414749;18/03/1923
1492973311;17/08/1914
4741168485;19/03/2062
1851316605;19/12/1990
9798001048;14/08/1914
9181188719;22/10/1959
8243681452;30/09/1957
8486323482;29/09/1905
4604894564;10/03/2040
1345492044;04/05/2055
7348077955;16/04/1995
4724054782;14/11/1915
2447104241;31/07/1904
3137578194;09/11/1969
0929652584;30/12/2044
2573054124;30/07/1985
6110254835;12/03/1973
4398715721;25/03/1992
1299558516;06/08/2043
8259535274;10/10/2018
1415747520;28/04/2033
8451321749;19/07/2026
4656466068;24/04/1998
4452129119;08/02/2007
1499585889;21/05/1900
4919871919;17/05/2026
5895181022;21/11/2050
8242290741;28/09/2031
8152920052;23/06/1950
5029552140;30/11/1902
1628341522;22/10/1985
8407580996;24/04/1900
4383082453;01/03/1903
0189224612;13/08/1983
7876237218;20/03/1986
6941026935;14/05/1983
7630918946;11/10/2042
4329710321;08/11/1920
1173479088;05/08/2034
3680868432;14/01/1904
8338652902;09/10/1985
0413766306;27/04/1906
6886048939;24/10/1970
5107365068;04/09/1996
3620680681;04/02/2004
0513854708;30/03/2057
2439832526;03/06/1931
6110225817;29/09/1928
8591371869;24/12/1916
0027686359;15/09/1922
2223646510;01/11/1940
0293859741;24/07/2057
4834993762;13/06/2029
6706481525;03/08/2042
5923107544;05/07/1939
9590473368;26/08/2015
3214775941;31/05/2063
7970881784;25/01/2022
6384494332;17/11/2006
2662779176;30/05/1903
0102421259;18/06/1965
2126929549;19/07/1945
2148953237;30/09/1991
6876299736;06/03/2018
5184930734;14/10/1917
2456918462;21/02/2018
7710095794;31/03/1956
4552981913;29/09/1942
0512612178;22/01/2005
9183212642;02/02/1933
9678636134;08/08/1969
3627191422;09/12/1934
7029914770;21/03/1992
4457692866;27/12/1961
3368717088;21/09/2035
3729400320;09/10/2069
9709339423;29/12/2024
9831755733;10/11/1945
6811630009;24/11/1902
2831732056;23/03/1919
5899424706;18/11/2061
2129238467;24/04/2017
5512573283;02/03/1914
5535430716;10/09/1929
1062398256;28/01/2062
9703295616;20/12/1920
3428205518;12/01/1978
4959399181;31/08/1908
6765040199;26/10/2051
3037328808;05/12/1908
4558156611;10/01/2067
8713843886;16/05/1934
9344598604;10/01/1919
5387682727;09/11/1962
8922516725;04/06/1986
2238717384;26/03/2002
8361170543;08/02/2045
4001695122;29/06/2027
0450811728;01/10/2049
5269044682;15/03/1911
0779065076;10/04/2012
2317241425;18/01/1940
7653054318;17/05/2035
6177234830;17/05/1998
3329788886;06/01/2064
1705977586;17/03/2033
7884101474;15/05/1922
2166462040;13/08/1964
1238122223;30/08/1961
0597144640;30/01/1935
9292235036;30/04/1928
8565281078;01/02/1940
5409855512;26/11/1988
9048268075;08/02/2013
1556549082;12/12/1928
7137359046;11/03/1993
9883601649;19/07/1913
2218996201;20/12/2040
4837725660;01/02/1982
3757542669;17/10/1912
0174233055;30/11/1946
0060827794;29/03/2031
0752317375;13/10/2014
3183807312;19/12/2035
5554114555;04/06/2038
2782878731;15/01/1961
7119817239;06/07/2037
0887106750;18/05/2015
2411796442;10/07/1966
2554533444;12/02/1922
7939227104;11/09/2022
9031870081;28/10/1966
1056156935;24/06/1933
7986577139;08/12/2006
1240545095;21/02/1942
2665791793;03/04/1951
2672203745;04/08/2048
9716345125;26/07/2009
6976578657;21/04/2062
7698257416;21/04/1923
0936969088;06/09/1983
4027748937;17/05/1920
1565360893;05/12/1996
0169028706;06/03/1941
8860578676;30/06/1920
0180873361;11/10/2046
1191767393;14/06/2016
5953076458;22/05/2014
2755861021;05/06/1950
0564903812;22/12/2012
5186632479;15/08/1917
3677674186;30/03/1991
6754032103;26/06/2062
7165949006;10/11/1973
1041646719;25/04/2025
3711912875;02/08/1985
5206582421;18/02/2048
7328903181;13/11/1957
7234982759;17/07/1982
3136958519;07/03/1955
8205393108;10/10/2033
3832745657;30/01/1971
9047217949;18/09/2047
3238274756;26/10/2050
1245230065;09/01/1938
6304804868;27/04/1913
1387756443;28/08/2065
9023415908;05/03/1970
5143053079;29/07/2057
2653087880;18/10/2023
2308609667;05/05/2041
3448542480;19/09/1947
6346187925;03/06/1929
5191801123;09/06/1902
4222367780;22/08/1980
1982763487;17/05/1980
4012014100;14/09/1907
6096756034;17/10/2068
3178187057;20/02/1981
7567710093;02/12/1951
1901560062;31/08/2045
6709112268;28/07/2030
7481951918;01/10/2041
9876756764;28/02/1906
2379793560;26/12/1922
2383561127;11/04/1994
0130761623;17/12/2016
8828061890;24/08/2036
8039013898;09/08/1940
2658657823;03/10/1977
8391325520;30/03/2049
0156410758;25/09/1957
8256144033;02/12/1964
0467764654;16/10/2039
4846337672;22/01/2029
2572730221;05/06/1944
6269987836;19/12/2068
6169203637;13/05/1974
6934917752;27/07/1968
8870357961;05/01/1981
1984466850;28/02/1955
6444002143;28/03/2016
1154530310;06/01/1997
8899062700;27/03/2044
1009493420;25/11/2056
8235798014;06/05/1915
4895114821;09/09/1991
6725190814;02/01/1977
4596531483;24/05/1946
6822549581;13/10/1999
2103917612;01/09/2023
1065470363;27/11/2045
7520156393;10/09/1904
2613302176;27/06/2040
9601031863;13/08/1996
5890636815;20/04/1944
4053025878;03/04/1946
6699394285;27/07/1941
8851773662;05/09/2062
8587681841;08/03/2029
6641392144;16/07/2013
2491693216;08/07/1961
4284238457;21/07/1902
4233747153;23/06/2007
4149048133;08/12/1949
4436168400;01/11/1989
5980067982;22/06/1922
2799541601;25/10/2022
7381438142;24/04/1937
8812228317;30/07/2051
4468049853;13/08/1919
3970958018;24/01/1915
9888044446;20/10/2054
8445258641;08/07/1981
0689841798;07/11/1933
9523701262;13/01/1971
7437814202;01/08/2052
6360618442;18/08/2033
6455241496;16/05/2035
4768668036;26/12/2058
9676952843;01/06/1997
6704870009;01/01/2018
3254923011;23/01/1977
8883270003;11/05/2070
3916868006;27/12/2013
1523812342;29/03/2027
0428062787;23/12/1913
0244250419;14/08/1911
9514980555;14/03/2041
8531192750;25/02/2033
0327493191;25/07/1958
8343072795;28/07/2063
8497151200;22/05/2001
0388751292;01/08/2066
4055279077;07/03/1986
2253698402;08/10/1981
0863935645;18/02/1955
7923476632;30/10/1913
2128585839;24/10/1935
2023103283;28/09/1954
4191065252;15/07/1941
8692365006;08/08/2007
5948698797;13/06/1911
0162100537;14/10/1903
1815118322;30/11/1966
5017734740;18/01/1904
7375511277;26/03/1969
3308414283;16/05/1949
3133056562;05/11/1992
8875859563;16/05/1994
4716280488;11/12/2063
5358917535;05/01/2036
4297286784;07/01/1922
6188120270;01/07/2050
3465935529;08/12/1971
2929471259;20/01/1926
6120559560;10/04/1972
4013690155;14/11/1954
9897213720;03/08/2060
3144434411;29/09/2038
3075173249;15/02/1971
5524458074;08/01/1928
1442713054;26/05/2061
2760914830;12/05/1995
7632484327;07/03/1994
8635098199;08/03/1988
9617667082;15/01/1968
5544611548;10/11/2011
0872546434;27/07/2039
6347843884;21/01/2063
2465639615;08/06/1932
8378245840;30/09/2001
6318499581;20/06/2015
7495503954;19/08/2046
1230744191;05/05/2051
8133847947;08/06/1993
7866785587;04/10/2026
2010707903;27/05/1991
6541958027;11/04/2050
4773749962;06/08/2036
1218295309;05/09/1971
8218025978;18/04/2017
2398763124;01/02/2050
7124139166;03/07/1945
7981663356;07/05/1972
8325642347;05/01/2061
6647512196;16/04/1919
7965544548;24/07/1946
0899871470;10/08/2031
0569396667;21/10/1943
1187904202;04/09/1919
8999715001;29/06/1987
3203750834;16/09/1977
6112575934;13/01/2020
2112201732;02/01/1917
0238578063;18/04/1931
5436849813;22/04/1917
6088110582;26/10/2037
8163886773;12/10/1924
3649470126;22/03/1972
8780681847;29/03/2058
5655770816;23/02/2064
0979987582;08/06/1917
8249445471;03/01/2050
2104158400;10/06/2002
2117754773;17/06/1909
3250137406;23/07/2052
7607376061;21/08/1979
3178043521;04/04/2050
6391248489;18/01/1915
1999157932;29/07/2020
5856708796;07/10/2033
3239617369;29/05/1971
6023760460;19/01/1934
7030270703;22/03/2014
9621453007;24/07/1943
4361117340;05/09/1982
7870189670;02/12/1983
9092585600;06/03/2053
8035491812;28/06/1972
1561461106;05/12/2003
3944746528;13/03/2044
7286961026;20/12/1972
1675175886;01/10/1921
1627699969;25/08/1925
2783532046;06/04/1984
9948789717;02/02/1990
8652896885;17/06/2039
4999912335;19/07/1948
5713143182;18/04/1907
2115738179;09/03/2064
2260860399;01/02/1985
3457698260;18/02/1953
7399750551;03/11/1981
4519500860;18/05/1924
1142797644;14/09/2010
7934957722;18/01/1912
6676727804;02/07/1958
8101962193;14/09/2057
3860801421;27/11/1930
6802508661;08/06/1974
5535088469;22/09/1990
0310449352;15/01/2068
8042351978;14/12/2002
1320386467;09/11/1947
8393400030;03/05/1922
4121068955;29/04/1968
9496017339;21/06/2053
6383933072;13/04/1910
8787200601;18/06/1967
7343333151;20/01/1937
1037122788;24/04/2008
5197782960;18/01/1917
1559145127;12/11/1958
1945479800;25/08/2057
3266889325;07/06/1922
1622216710;21/04/1957
5444977951;09/01/1996
6419413715;14/10/1982
2261608563;21/09/1901
1159021488;06/03/2042
3408013275;27/06/2024
3709433668;24/08/1913
8252534418;23/04/2054
1288498102;06/05/1988
6294430389;05/08/2000
0594472583;06/11/1957
0963254761;26/10/1919
1860428617;06/10/1991
1453691921;03/10/1964
1283753905;14/10/2066
3450305903;01/03/1947
4657577354;09/11/2024
1442197029;17/11/2005
0588027245;11/10/2050
1846066736;10/11/1997
0404996293;17/03/1994
1950284615;23/07/1905
3459451106;19/10/2009
6754663110;26/10/1942
0579217947;01/07/1991
9297416980;28/06/2016
0245891228;30/06/2056
4215531385;18/12/1993
5522746140;09/05/1920
7896174447;21/09/2001
1393473518;15/04/2061
2928647686;20/01/2015
8288673825;08/06/2012
6551866253;15/04/1972
0542264206;12/06/1948
2363919600;21/07/2018
3062849154;27/06/1903
3022205086;06/03/2045
1872849237;12/04/1909
2243821319;09/09/1976
7307298116;24/04/2000
6729532845;21/11/1937
3715075134;05/12/1965
8584344732;08/01/1962
7470338299;25/12/2052
2574222184;17/02/1904
2882140332;04/02/1985
0308097604;30/06/2003
0219565189;24/10/1938
0183560595;06/09/2042
3039404580;07/01/2030
2232786344;15/02/1963
6040042695;27/04/1959
5254385908;21/12/1918
9741192212;07/09/1916
1704981006;18/11/2049
9826038437;15/01/2023
4924441335;18/08/2012
7010923806;28/08/1946
0064989813;25/02/2026
3122249090;24/04/1970
8874771368;15/10/1922
9526431136;23/03/1951
5020021569;06/06/1993
5627364958;09/01/2067
5355798753;08/07/2060
6102849638;07/11/1928
6786764935;21/10/2036
0411166617;13/11/2056
5657630747;27/04/1902
3419177981;30/08/1940
5239634130;13/10/1963
8205662715;19/10/1950
0410049209;15/01/2053
6171615389;15/09/2059
2282424647;11/06/1972
4006325586;02/12/1933
3246355148;01/07/1979
0654309563;24/04/2068
3244686956;09/06/2046
7290846310;28/12/2064
8554672277;04/01/2050
1506651828;23/07/1908
0991991883;23/07/2008
4351016235;29/04/2018
6718112633;25/01/1903
9482675488;12/12/1977
7855115590;13/05/1940
2475667209;17/08/1984
6415206953;17/09/1971
2375211647;08/10/2011
8107883901;29/09/1929
0666594445;18/07/1918
2937429986;24/12/2006
7722465188;01/02/1961
7045304050;24/07/1902
0672270358;22/09/2027
9041345020;05/04/1918
3203301721;30/04/2069
5255321106;29/12/2040
2555885645;26/10/1923
9348314528;13/09/1908
5234424586;18/05/2003
0019406650;13/10/1978
7831461893;28/02/2047
0364673690;13/02/2044
3579468750;04/07/2047
2189908379;10/12/1988
5384004823;26/04/2069
9962154117;01/12/1924
0031165613;07/08/1958
8005253182;30/08/2024
5150453447;08/04/2015
3714001158;03/09/2024
4441771728;08/11/2007
1161865758;27/03/2002
5187841240;10/07/2058
5848921715;26/07/1939
2847102805;03/11/1985
5439072229;30/03/1904
0854852292;22/03/1970
5697393952;15/12/2014
0970223450;22/11/1920
1601717463;20/05/1931
4589720948;30/10/2047
6686001455;02/07/1906
1449557517;19/08/2050
2662854103;18/08/1940
2890197444;01/12/2068
2304909343;20/11/2064
5556029057;28/04/1939
4749431320;30/03/1976
2533698872;21/12/1978
2334506583;20/11/2010
6583670231;09/01/2070
6696594947;15/01/2039
4521422595;21/02/1995
0700062143;01/03/1933
0557250376;27/10/1954
4861928063;11/05/2062
5983312515;04/01/2043
9349500295;18/11/1989
2194845247;14/02/2048
9924340337;16/10/1908
7157837251;30/12/2014
7981640611;08/03/1921
0149010382;09/07/2039
6838658369;17/07/1995
6666017819;06/11/2026
5122978444;17/04/1952
1996979969;24/02/1920
0940216830;09/04/2069
5146582680;04/03/1903
7410759053;25/01/1942
7706967387;22/09/2002
8822157906;13/12/2050
5688722927;28/09/2065
8248425514;23/07/2029
3836333043;21/07/1972
1094714108;05/06/2016
7916969911;21/07/1933
5437163318;07/11/2033
2037667081;26/12/2019
0670660595;28/10/1978
7200564822;14/12/1916
4451541355;03/06/2025
0941578546;07/11/2066
0994100777;08/06/1989
6158416969;15/03/2026
0038244896;19/08/1923
0138723793;10/02/1942
3973533688;01/10/1910
3209566493;30/10/2007
3902140334;26/09/2045
0352569635;13/04/2064
6682876722;21/04/1987
7588699520;28/04/1962
2558077442;13/07/2065
9278204314;02/02/1906
2151241239;26/04/1902
1650426283;23/10/2013
4137932345;15/02/2025
8876907005;26/02/1955
9099314377;25/05/1909
0467839604;25/02/1937
0590788624;18/11/1917
5679406218;04/01/1958
9400085836;10/12/2008
0208471084;01/12/2057
1715749749;05/09/2017
4764392805;19/09/1990
8235209598;20/04/2042
5778348084;20/07/2057
3236455225;02/03/1962
2542382586;26/08/1982
1902260354;02/07/2035
3032947555;20/12/2051
4169815626;18/04/2064
6586010307;04/05/1936
9171635949;27/02/1905
7454036368;30/08/2058
2977950067;15/04/2000
9808873115;21/12/2000
7167781071;15/01/2061
6584467215;26/09/1953
7672774264;08/10/2060
0350866434;26/08/1939
9902758518;04/02/1979
1409345994;17/03/1907
9906299538;08/04/1945
1343707356;17/07/1922
4591078021;14/03/1901
7621141777;29/12/1959
4303874820;22/06/2057
0919402312;05/05/1981
2482956073;15/07/1985
9292061370;10/04/2008
2306006891;03/08/2016
7354537337;28/01/1935
5919883314;03/01/2068
7760274684;14/07/2011
3976171271;03/11/1965
4511113618;22/01/1953
9938732380;03/06/2026
3528886893;26/03/1915
0623333063;30/10/1983
5078152757;20/11/2068
7739103305;02/07/1957
3928460685;14/06/2032
2908967442;17/08/1903
7455400745;07/09/1998
0921974725;03/04/1995
2928263884;27/02/1993
0575087104;17/05/1961
6732950084;12/07/1956
9347820241;29/07/1956
7955971799;11/02/2068
0882723950;18/07/1912
3935259086;18/02/1954
2812410165;19/02/1961
6879783303;10/02/2007
1186047795;05/08/2016
1978964162;29/05/2058
3425144348;16/10/1915
4109062183;22/03/1950
0701866514;19/05/1918
3204755923;21/01/1935
7118012026;22/03/2041
8266323706;07/07/1981
1022927665;04/04/1932
6339658731;20/05/1913
8060208939;29/01/1916
2985382407;28/06/2009
1037163553;25/11/1944
4941858591;11/03/2035
0800742079;26/01/1965
3558677786;26/09/2047
4852475641;11/07/2006
2516157618;05/10/2056
8070288885;04/07/2021
2389684307;02/10/1906
9064036866;16/01/1991
9427815513;14/05/2059
5733981153;05/04/2038
8672173812;20/04/1956
7457235384;26/06/2011
3295006088;02/07/1965
0326936244;23/08/1952
6368292665;17/04/1975
5067214115;24/07/1983
6860877637;19/02/2038
0419578837;19/06/1981
2554989332;08/10/1954
6007057835;03/10/1949
5606251563;24/07/1959
2304213159;20/09/2020
6384207766;25/07/2010
5268049610;27/06/1950
6325471801;12/08/1938
3849942819;24/10/1958
8952000202;25/04/1921
6625679921;02/12/1906
9642539195;05/12/1948
